# total density of states output by FHI-aims 
# The energy reference for this output is the chemical potential, mu =       -5.937091 eV
#    Energy (eV)      DOS 
        -12.15890874          0.32773713
        -12.15690874          0.32814531
        -12.15490874          0.32854789
        -12.15290874          0.32894486
        -12.15090874          0.32933622
        -12.14890874          0.32972197
        -12.14690874          0.33010212
        -12.14490874          0.33047666
        -12.14290874          0.33084560
        -12.14090874          0.33120892
        -12.13890874          0.33156664
        -12.13690874          0.33191875
        -12.13490874          0.33226526
        -12.13290874          0.33260616
        -12.13090874          0.33294145
        -12.12890874          0.33327113
        -12.12690874          0.33359521
        -12.12490874          0.33391368
        -12.12290874          0.33422654
        -12.12090874          0.33453380
        -12.11890874          0.33483545
        -12.11690874          0.33513149
        -12.11490874          0.33542192
        -12.11290874          0.33570675
        -12.11090874          0.33598597
        -12.10890874          0.33625958
        -12.10690874          0.33652759
        -12.10490874          0.33678999
        -12.10290874          0.33704678
        -12.10090874          0.33729797
